item_id,split,category,difficulty,expected_action,answer_source,question,gold_answer,answer,required_claim_recall,full_invariant_success,forbidden_hits,citation_count,strict_document_citation_precision,strict_document_citation_recall,api_retrieval_evidence_recall_at_5,explicit_polarity_applicable,explicit_polarity_match,input_tokens,output_tokens,turn_index,paired_core_item_id
DHHPQA-TEST-A4-022,TEST,A4,HARD,ANSWER,GPT_5_6_TERRA_BATCH,"Hãy tóm tắt mã xét tuyển, phương thức, tổ hợp, chỉ tiêu hiện hành và ngưỡng PT1 của Công tác xã hội.","Mã 776010101; phương thức PT1, PT2, PT3, PT4, PT5; tổ hợp C00, C03, C04, D01, D15, X01; Chỉ tiêu hiện hành của Công tác xã hội là 65. Ngưỡng PT1 17,00 điểm.","- **Mã xét tuyển:** 776010101 – Công tác xã hội; mã ngành 7760101. [03_programs_current_2026__t512_o128__c0004]  
- **Phương thức:** PT1, PT2, PT3, PT4, PT5. PT1 xét điểm thi tốt nghiệp THPT năm 2026. [03_programs_current_2026__t512_o128__c0004] [02_methods_restrictions__t512_o128__c0001]  
- **Tổ hợp:** C00, C03, C04, D01, D15, X01. [03_programs_current_2026__t512_o128__c0004]  
- **Chỉ tiêu hiện hành:** dự kiến 65 chỉ tiêu cho mã 776010101. [03_programs_current_2026__t512_o128__c0004]  
- **Ngưỡng PT1:** 17,00 điểm; chưa công bố điều kiện bổ sung trong bảng ngưỡng. [03_programs_current_2026__t512_o128__c0004]",1.0,1,0,6,0.8333333333333334,0.5,0.5,0,,3856,245,,
DHHPQA-TEST-A4-023,TEST,A4,HARD,ANSWER,GPT_5_6_TERRA_BATCH,"Hãy tóm tắt mã xét tuyển, phương thức, tổ hợp, chỉ tiêu hiện hành và ngưỡng PT1 của Quản trị dịch vụ du lịch và lữ hành.","Mã 781010301; phương thức PT1, PT2, PT3, PT4, PT5; tổ hợp C00, C03, C04, D01, D14, D15; Nguồn hiện hành chỉ công bố tổng 210 chỉ tiêu cho nhóm chứa Quản trị dịch vụ du lịch và lữ hành; chưa công bố phân bổ riêng cho mã 781010301. Ngưỡng PT1 17,50 điểm.","- **Mã xét tuyển:** 781010301 – Quản trị dịch vụ du lịch và lữ hành; mã ngành 7810103. [03_programs_current_2026__t512_o128__c0005]  
- **Phương thức:** PT1, PT2, PT3, PT4, PT5. PT1 là xét điểm thi tốt nghiệp THPT 2026. [03_programs_current_2026__t512_o128__c0005] [02_methods_restrictions__t512_o128__c0001]  
- **Tổ hợp:** C00, C03, C04, D01, D14, D15. [03_programs_current_2026__t512_o128__c0005]  
- **Chỉ tiêu hiện hành:** 210 chỉ tiêu cho toàn nhóm/ngành Quản trị dịch vụ du lịch và lữ hành; **chưa công bố** phân bổ riêng cho mã 781010301. [03_programs_current_2026__t512_o128__c0005]  
- **Ngưỡng PT1:** 17,50 điểm; chưa công bố điều kiện bổ sung. [03_programs_current_2026__t512_o128__c0005]",1.0,1,0,6,0.8333333333333334,0.5,0.5,0,,2915,271,,
DHHPQA-TEST-A4-024,TEST,A4,HARD,ANSWER,GPT_5_6_TERRA_BATCH,"Hãy tóm tắt mã xét tuyển, phương thức, tổ hợp, chỉ tiêu hiện hành và ngưỡng PT1 của Quản trị lữ hành, khách sạn.","Mã 781010302; phương thức PT1, PT2, PT3, PT4, PT5; tổ hợp C00, C03, C04, D01, D14, D15; Nguồn hiện hành chỉ công bố tổng 210 chỉ tiêu cho nhóm chứa Quản trị lữ hành, khách sạn; chưa công bố phân bổ riêng cho mã 781010302. Ngưỡng PT1 17,00 điểm.","- **Mã xét tuyển:** 781010302 – Quản trị lữ hành, khách sạn; mã ngành 7810103. [03_programs_current_2026__t512_o128__c0005]  
- **Phương thức:** PT1, PT2, PT3, PT4, PT5. PT1 xét điểm thi tốt nghiệp THPT năm 2026. [03_programs_current_2026__t512_o128__c0005] [02_methods_restrictions__t512_o128__c0001]  
- **Tổ hợp:** C00, C03, C04, D01, D14, D15. [03_programs_current_2026__t512_o128__c0005]  
- **Chỉ tiêu hiện hành:** Chưa công bố riêng cho mã 781010302; chỉ công bố tổng chỉ tiêu nhóm/ngành Quản trị dịch vụ du lịch và lữ hành là **210**. [03_programs_current_2026__t512_o128__c0005]  
- **Ngưỡng PT1:** **17,00 điểm**; chưa công bố điều kiện bổ sung trong bảng ngưỡng. [03_programs_current_2026__t512_o128__c0005]",1.0,1,0,6,0.8333333333333334,0.5,0.5,0,,2914,276,,
DHHPQA-TEST-A5-001,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 50 chỉ tiêu cho Logistics và vận tải đa phương thức (CLC), còn cổng hiện hành ghi 50. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 50 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 50 như dữ liệu lịch sử tháng 5.,"Dùng **50 chỉ tiêu dự kiến** cho mã **731010120 – Logistics và vận tải đa phương thức (CLC)** tại thời điểm snapshot 26/7/2026, vì đây là số trên nguồn hiện hành. [03_programs_current_2026__t512_o128__c0001]

Bảng tháng 5 chỉ là dữ liệu lịch sử; chỉ tiêu hiện hành phải theo snapshot cổng tuyển sinh. [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,3973,107,,
DHHPQA-TEST-A5-002,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 50 chỉ tiêu cho Kinh doanh số và đổi mới sáng tạo (CLC), còn cổng hiện hành ghi 50. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 50 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 50 như dữ liệu lịch sử tháng 5.,Dùng **50 chỉ tiêu** của cổng hiện hành tại snapshot 26/7/2026 cho mã 734010120 – Kinh doanh số và đổi mới sáng tạo (CLC). Bảng tháng 5 chỉ có giá trị lịch sử; chỉ tiêu hiện hành ưu tiên snapshot cổng tuyển sinh. [03_programs_current_2026__t512_o128__c0001] [00_source_policy__t512_o128__c0001],1.0,1,0,2,0.5,1.0,1.0,0,,4028,100,,
DHHPQA-TEST-A5-003,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 50 chỉ tiêu cho Quản trị kinh doanh quốc tế (CLC), còn cổng hiện hành ghi 50. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 50 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 50 như dữ liệu lịch sử tháng 5.,Dùng **50 chỉ tiêu** của cổng hiện hành tại snapshot 26/7/2026 cho mã **734010121 – Quản trị kinh doanh quốc tế (CLC)**. Đây là chỉ tiêu dự kiến hiện hành được công bố riêng theo mã. [03_programs_current_2026__t512_o128__c0001],1.0,1,0,1,0.0,0.0,1.0,0,,4026,76,,
DHHPQA-TEST-A5-004,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 50 chỉ tiêu cho Kế toán doanh nghiệp theo định hướng ACCA (CLC), còn cổng hiện hành ghi 50. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 50 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 50 như dữ liệu lịch sử tháng 5.,"Dùng **50 chỉ tiêu** của cổng hiện hành cho mã 734030120 tại snapshot 26/7/2026. Số này cũng trùng bảng tháng 5; với câu hỏi hiện hành, nguồn cổng/snapshot được ưu tiên. [03_programs_current_2026__t512_o128__c0001] [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,4029,90,,
DHHPQA-TEST-A5-005,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 50 chỉ tiêu cho Thiết kế game và Multimedia (CLC), còn cổng hiện hành ghi 50. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 50 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 50 như dữ liệu lịch sử tháng 5.,"Dùng **50 chỉ tiêu** cho mã 748020120 – Thiết kế game và Multimedia (CLC), vì snapshot cổng hiện hành ngày 26/7/2026 công bố mức này. [03_programs_current_2026__t512_o128__c0001]  
Dữ liệu tháng 5 chỉ có giá trị lịch sử; chỉ tiêu hiện hành phải theo snapshot cổng tuyển sinh. [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,2936,104,,
DHHPQA-TEST-A5-006,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 50 chỉ tiêu cho Công nghệ điện tử, vi mạch và bán dẫn (CLC), còn cổng hiện hành ghi 50. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 50 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 50 như dữ liệu lịch sử tháng 5.,"Dùng **50 chỉ tiêu** theo snapshot cổng tuyển sinh ngày 26/7/2026 cho mã 751030120 – Công nghệ điện tử, vi mạch và bán dẫn (CLC). Số này cũng trùng với bảng tháng 5; tuy nhiên, khi trả lời hiện hành phải ưu tiên nguồn cổng hiện hành. [03_programs_current_2026__t512_o128__c0001] [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,3999,107,,
DHHPQA-TEST-A5-007,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 70 chỉ tiêu cho Luật, còn cổng hiện hành ghi 70. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 70 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 70 như dữ liệu lịch sử tháng 5.,Dùng **70 chỉ tiêu** theo snapshot cổng tuyển sinh ngày 26/7/2026; đây là số hiện hành cho mã Luật 738010101. [03_programs_current_2026__t512_o128__c0002],1.0,1,0,1,0.0,0.0,1.0,0,,4019,58,,
DHHPQA-TEST-A5-008,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 250 chỉ tiêu cho Quản trị kinh doanh, còn cổng hiện hành ghi 100. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 100 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 250 như dữ liệu lịch sử tháng 5.,"Dùng **100 chỉ tiêu** theo snapshot cổng tuyển sinh ngày 26/7/2026. Đây là tổng chỉ tiêu hiện hành của nhóm/ngành Quản trị kinh doanh; chưa có phân bổ riêng cho mã 734010101. Số 250 trong bảng tháng 5 là dữ liệu cũ, không dùng cho câu hỏi hiện hành. [03_programs_current_2026__t512_o128__c0002] [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,4022,110,,
DHHPQA-TEST-A5-009,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 150 chỉ tiêu cho Marketing, còn cổng hiện hành ghi 200. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 200 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 150 như dữ liệu lịch sử tháng 5.,"Dùng **200 chỉ tiêu** theo snapshot cổng tuyển sinh ngày 26/7/2026. Đây là tổng chỉ tiêu hiện hành của nhóm/ngành Marketing; không được suy ra chỉ tiêu riêng cho từng chuyên ngành Marketing, Marketing số hoặc Truyền thông marketing. [03_programs_current_2026__t512_o128__c0002]

Số 150 trong bảng tháng 5 chỉ là dữ liệu lịch sử, không dùng cho câu hỏi hiện hành. [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,4018,117,,
DHHPQA-TEST-A5-010,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 70 chỉ tiêu cho Thương mại điện tử, còn cổng hiện hành ghi 110. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 110 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 70 như dữ liệu lịch sử tháng 5.,"Tại snapshot 26/7/2026, dùng **110 chỉ tiêu dự kiến** cho Thương mại điện tử, mã 734012201, theo nguồn hiện hành. [03_programs_current_2026__t512_o128__c0002] Số 70 trong bảng tháng 5 là dữ liệu lịch sử, không dùng cho câu hỏi hiện hành. [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,4022,96,,
DHHPQA-TEST-A5-011,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 135 chỉ tiêu cho Tài chính - Ngân hàng, còn cổng hiện hành ghi 125. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 125 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 135 như dữ liệu lịch sử tháng 5.,"Dùng **125 chỉ tiêu** cho nhóm/ngành Tài chính – Ngân hàng tại snapshot 26/7/2026. Số 135 trong bảng tháng 5 là dữ liệu lịch sử, không dùng cho thông tin hiện hành. Chưa có phân bổ riêng cho mã Tài chính doanh nghiệp 734020102. [03_programs_current_2026__t512_o128__c0002] [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,4024,105,,
DHHPQA-TEST-A5-012,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 285 chỉ tiêu cho Kế toán, còn cổng hiện hành ghi 150. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 150 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 285 như dữ liệu lịch sử tháng 5.,"Dùng **150 chỉ tiêu**: đây là tổng chỉ tiêu **nhóm/ngành Kế toán** theo snapshot cổng tuyển sinh ngày 26/7/2026. [03_programs_current_2026__t512_o128__c0003]

Số **285** trong bảng tháng 5 là dữ liệu lịch sử, không dùng cho câu hỏi hiện hành. Không được suy ra chỉ tiêu riêng cho Kế toán doanh nghiệp hoặc Kế toán–Kiểm toán từ tổng 150. [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,4020,123,,
DHHPQA-TEST-A5-013,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 175 chỉ tiêu cho Ngôn ngữ Anh, còn cổng hiện hành ghi 145. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 145 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 175 như dữ liệu lịch sử tháng 5.,"Dùng **145 chỉ tiêu dự kiến** cho Ngôn ngữ Anh (mã 722020101) tại snapshot 26/7/2026, vì chỉ tiêu hiện hành ưu tiên snapshot cổng tuyển sinh. Số 175 của bảng tháng 5 là dữ liệu lịch sử, không dùng cho câu hỏi hiện hành. [03_programs_current_2026__t512_o128__c0003] [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,3175,105,,
DHHPQA-TEST-A5-014,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Bảng tháng 5 ghi 175 chỉ tiêu cho Ngôn ngữ Trung Quốc, còn cổng hiện hành ghi 145. Khi trả lời ở thời điểm snapshot 26/7/2026 phải dùng số nào?",Phải dùng 145 chỉ tiêu cho câu hỏi hiện hành và chỉ giữ 175 như dữ liệu lịch sử tháng 5.,"Tại snapshot 26/7/2026, dùng **145 chỉ tiêu dự kiến** cho mã 722020401 – Ngôn ngữ Trung Quốc theo cổng hiện hành. Số 175 trong bảng tháng 5 là dữ liệu lịch sử, không dùng cho thông tin hiện hành. [03_programs_current_2026__t512_o128__c0003] [00_source_policy__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,2186,97,,
DHHPQA-TEST-A5-015,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Ngày 19/6/2026, thí sinh còn trong thời hạn nộp hồ sơ PT3-PT5 không?",Có. Thời hạn nhận hồ sơ PT3-PT5 kéo dài đến ngày 20/6/2026.,"Có. Ngày 19/6/2026 vẫn trong thời gian nhận hồ sơ PT3, PT4, PT5 (25/5–20/6/2026). [04_registration_deadlines_documents__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,1,1,1387,58,,
DHHPQA-TEST-A5-016,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Ngày 21/6/2026, thí sinh có thể đăng ký mới quy đổi chứng chỉ ngoại ngữ không?",Không. Hệ thống đã khóa chức năng đăng ký từ ngày 21/6/2026.,Không. Đăng ký quy đổi chứng chỉ ngoại ngữ đã kết thúc ngày 20/6/2026; từ 21/6/2026 hệ thống đã khóa chức năng đăng ký. [06_certificate_status__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,1,1,1385,59,,
DHHPQA-TEST-A5-017,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,Nếu ngưỡng đầu vào trong tài liệu tháng 5 khác thông báo ngày 10/7/2026 thì ưu tiên nguồn nào?,Ưu tiên thông báo ngày 10/7/2026 vì đây là nguồn chính thức mới hơn cho ngưỡng đầu vào.,Ưu tiên **Thông báo ngày 10/7/2026** đối với ngưỡng đầu vào; đây là nguồn được quy định dùng cho ngưỡng đầu vào và quy đổi tương đương. [00_source_policy__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,2916,61,,
DHHPQA-TEST-A5-018,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Ngày 13/7/2026, đăng ký PT1 và PT2 còn trong thời hạn không?",Có. Cả PT1 và PT2 đều kết thúc lúc 17h00 ngày 14/7/2026.,"Có. Ngày 13/7/2026, cả PT1 và PT2 đều còn hạn đăng ký, đến 17h00 ngày 14/7/2026. [04_registration_deadlines_documents__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,1,1,1338,58,,
DHHPQA-TEST-A5-019,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Ngày 15/7/2026, đăng ký PT1 theo thời hạn trong corpus còn hiệu lực không?",Không. Thời hạn đã kết thúc lúc 17h00 ngày 14/7/2026.,"Không. Ngày 15/7/2026, thời hạn đăng ký PT1 đã hết lúc 17h00 ngày 14/7/2026. [04_registration_deadlines_documents__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,1,1,1339,54,,
DHHPQA-TEST-A5-020,TEST,A5,HARD,ANSWER_WITH_CURRENTNESS,GPT_5_6_TERRA_BATCH,"Khi nguồn hiện hành chỉ công bố chỉ tiêu nhóm, chatbot có được dùng phân bổ chuyên ngành trong bảng cũ không?",Không. Không được dùng phân bổ cũ để trả lời chỉ tiêu hiện hành của chuyên ngành.,"Không. Khi nguồn hiện hành chỉ công bố chỉ tiêu theo nhóm/ngành, chatbot không được dùng hoặc suy ra phân bổ chuyên ngành từ bảng cũ; phải nêu rõ chưa có chỉ tiêu riêng được công bố. [00_source_policy__t512_o128__c0001] [08_refusal_temporal_rules__t512_o128__c0001]",0.5,0,0,2,0.5,1.0,1.0,1,1,3851,80,,
DHHPQA-TEST-A6-001,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Thí sinh đăng ký PT2 tại địa chỉ hệ thống nào?,Đăng ký tại https://dkxt.dhhp.edu.vn.,PT2 đăng ký trên hệ thống tuyển sinh của Trường: https://dkxt.dhhp.edu.vn. [04_registration_deadlines_documents__t512_o128__c0001][01_contacts_scope__t512_o128__c0001],1.0,1,0,2,0.5,1.0,1.0,0,,1382,56,,
DHHPQA-TEST-A6-002,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Minh chứng xét tuyển được tải lên hệ thống nào?,Tải minh chứng lên https://dkxt.dhhp.edu.vn.,Minh chứng xét tuyển được tải lên hệ thống đăng ký xét tuyển của Trường: https://dkxt.dhhp.edu.vn. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1380,48,,
DHHPQA-TEST-A6-003,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Tên tệp minh chứng phải theo cấu trúc nào?,Tên tệp theo cấu trúc ĐHHP_SốCCCD_TênMinhChứng.,Tên tệp minh chứng theo cấu trúc: **ĐHHP_SốCCCD_TênMinhChứng**. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,2100,46,,
DHHPQA-TEST-A6-004,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Đăng ký PT1 bắt đầu từ ngày nào?,Đăng ký PT1 bắt đầu từ ngày 02/7/2026.,PT1 bắt đầu đăng ký từ ngày 02/7/2026 trên hệ thống của Bộ GD&ĐT; hạn đến 17h00 ngày 14/7/2026. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1183,60,,
DHHPQA-TEST-A6-005,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Đăng ký PT2 trên hệ thống Trường bắt đầu từ ngày nào?,Đăng ký PT2 bắt đầu từ ngày 25/5/2026.,PT2 trên hệ thống tuyển sinh của Trường bắt đầu từ **25/5/2026** (đến 17h00 ngày 14/7/2026). [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1332,57,,
DHHPQA-TEST-A6-006,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Hồ sơ PT4 được nhận đến ngày nào?,Hồ sơ PT4 được nhận đến ngày 20/6/2026.,Hồ sơ PT4 được nhận từ 25/5/2026 đến hết ngày 20/6/2026; hiện đã hết hạn. [04_registration_deadlines_documents__t512_o128__c0001][08_refusal_temporal_rules__t512_o128__c0001],1.0,1,0,2,0.5,1.0,1.0,0,,1370,67,,
DHHPQA-TEST-A6-007,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Hồ sơ PT5 được nhận từ ngày nào?,Hồ sơ PT5 được nhận từ ngày 25/5/2026.,Hồ sơ PT5 được nhận từ ngày **25/5/2026** đến **20/6/2026**; thời hạn này đã kết thúc. [04_registration_deadlines_documents__t512_o128__c0001][08_refusal_temporal_rules__t512_o128__c0001],1.0,1,0,2,0.5,1.0,1.0,0,,2216,70,,
DHHPQA-TEST-A6-008,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Lệ phí thi hai môn năng khiếu là bao nhiêu?,Lệ phí là 600.000 đồng vì mỗi môn 300.000 đồng.,Lệ phí thi 2 môn năng khiếu là **600.000 đồng** (300.000 đồng/môn/thí sinh). [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1780,48,,
DHHPQA-TEST-A6-009,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Nộp ba hồ sơ thuộc mục 6.4 thì tổng lệ phí là bao nhiêu?,Tổng lệ phí là 300.000 đồng.,Ba hồ sơ × 100.000 đồng/hồ sơ = **300.000 đồng**. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1371,40,,
DHHPQA-TEST-A6-010,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Kênh email nào dùng để hỏi về tuyển sinh?,Email tuyển sinh là tuyensinh@dhhp.edu.vn.,Email tư vấn tuyển sinh: **tuyensinh@dhhp.edu.vn**. [01_contacts_scope__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1328,36,,
DHHPQA-TEST-A6-011,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Số hotline tuyển sinh là gì?,Hotline tuyển sinh là 0398.171.171.,Hotline tư vấn tuyển sinh: **0398.171.171**. [01_contacts_scope__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1324,34,,
DHHPQA-TEST-A6-012,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Cổng thông tin tuyển sinh chính thức là địa chỉ nào?,Cổng tuyển sinh là https://tuyensinh.dhhp.edu.vn/.,Cổng thông tin tuyển sinh chính thức: https://tuyensinh.dhhp.edu.vn/. [01_contacts_scope__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1270,39,,
DHHPQA-TEST-A6-013,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Thí sinh cần làm gì nếu nguồn chưa công bố thông tin được hỏi?,Không suy đoán; phải nêu rằng nguồn chính thức chưa công bố và cung cấp kênh liên hệ.,"Nếu nguồn chính thức hiện có chưa công bố thông tin, thí sinh nên liên hệ Hotline 0398.171.171 hoặc email tuyensinh@dhhp.edu.vn để được xác nhận. [08_refusal_temporal_rules__t512_o128__c0001] [01_contacts_scope__t512_o128__c0001]",0.5,0,0,2,0.5,1.0,1.0,0,,1454,76,,
DHHPQA-TEST-A6-014,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,PT3.1 sử dụng loại kết quả thi nào cùng chứng chỉ ngoại ngữ?,Xét tuyển kết hợp chứng chỉ ngoại ngữ và kết quả thi tốt nghiệp THPT năm 2026,PT3.1 kết hợp chứng chỉ ngoại ngữ với **kết quả thi tốt nghiệp THPT năm 2026**. [02_methods_restrictions__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1809,47,,
DHHPQA-TEST-A6-015,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,PT3.2 sử dụng dữ liệu học tập trong giai đoạn nào?,"Xét tuyển kết hợp chứng chỉ ngoại ngữ với điểm trung bình chung kết quả học tập cả năm lớp 10, 11, 12","PT3.2 kết hợp chứng chỉ ngoại ngữ với kết quả học tập **cả năm lớp 10, lớp 11 và lớp 12**. [02_methods_restrictions__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,3809,53,,
DHHPQA-TEST-A6-016,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,PT4 chấp nhận những kỳ thi nào?,"PT4 sử dụng HSA, TSA hoặc SPT năm 2026.","PT4 chấp nhận kết quả các kỳ thi **HSA, TSA hoặc SPT năm 2026**. Điểm PT4 sẽ được quy đổi về thang điểm PT1. [02_methods_restrictions__t512_o128__c0001] [05_thresholds_equivalence__t512_o128__c0001]

Lưu ý: các ngành đào tạo giáo viên, Ngôn ngữ Anh, Ngôn ngữ Trung Quốc và Nhật Bản học không xét PT4. [02_methods_restrictions__t512_o128__c0001]",1.0,1,0,3,0.6666666666666666,1.0,1.0,0,,3063,124,,
DHHPQA-TEST-A6-017,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Thời gian đăng ký thi năng khiếu bắt đầu ngày nào?,Bắt đầu ngày 02/4/2026.,"Đăng ký thi năng khiếu bắt đầu từ **02/4/2026**; hạn cuối là **30/5/2026**, hiện đã hết hạn. [04_registration_deadlines_documents__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,2162,55,,
