family,program_code,variant,question,expected,repair_action,answer,pass
multiturn_pt4,776010101,turn2,"Lượt 1: Tôi muốn tìm hiểu Công tác xã hội. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Công tác xã hội có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,776010101,turn3,"Lượt 1: Tôi muốn tìm hiểu Công tác xã hội. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",776010101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 776010101. [DHHP-2026-PROGRAMS],1
multiturn_pt4,781010301,turn2,"Lượt 1: Tôi muốn tìm hiểu Quản trị dịch vụ du lịch và lữ hành. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Quản trị dịch vụ du lịch và lữ hành có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,781010301,turn3,"Lượt 1: Tôi muốn tìm hiểu Quản trị dịch vụ du lịch và lữ hành. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",781010301,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 781010301. [DHHP-2026-PROGRAMS],1
multiturn_pt4,781010302,turn2,"Lượt 1: Tôi muốn tìm hiểu Quản trị lữ hành, khách sạn. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,"Có. Quản trị lữ hành, khách sạn có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
multiturn_code,781010302,turn3,"Lượt 1: Tôi muốn tìm hiểu Quản trị lữ hành, khách sạn. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",781010302,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 781010302. [DHHP-2026-PROGRAMS],1
multiturn_pt4,781010303,turn2,"Lượt 1: Tôi muốn tìm hiểu Hướng dẫn du lịch. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Hướng dẫn du lịch có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,781010303,turn3,"Lượt 1: Tôi muốn tìm hiểu Hướng dẫn du lịch. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",781010303,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 781010303. [DHHP-2026-PROGRAMS],1
multiturn_pt4,748020101,turn2,"Lượt 1: Tôi muốn tìm hiểu Công nghệ thông tin. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Công nghệ thông tin có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,748020101,turn3,"Lượt 1: Tôi muốn tìm hiểu Công nghệ thông tin. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",748020101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 748020101. [DHHP-2026-PROGRAMS],1
multiturn_pt4,748020102,turn2,"Lượt 1: Tôi muốn tìm hiểu Trí tuệ nhân tạo và Khoa học dữ liệu. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Trí tuệ nhân tạo và Khoa học dữ liệu có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,748020102,turn3,"Lượt 1: Tôi muốn tìm hiểu Trí tuệ nhân tạo và Khoa học dữ liệu. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",748020102,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 748020102. [DHHP-2026-PROGRAMS],1
multiturn_pt4,751010302,turn2,"Lượt 1: Tôi muốn tìm hiểu Xây dựng dân dụng và công nghiệp. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Xây dựng dân dụng và công nghiệp có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,751010302,turn3,"Lượt 1: Tôi muốn tìm hiểu Xây dựng dân dụng và công nghiệp. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",751010302,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 751010302. [DHHP-2026-PROGRAMS],1
multiturn_pt4,751020201,turn2,"Lượt 1: Tôi muốn tìm hiểu Công nghệ chế tạo máy. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Công nghệ chế tạo máy có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,751020201,turn3,"Lượt 1: Tôi muốn tìm hiểu Công nghệ chế tạo máy. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",751020201,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 751020201. [DHHP-2026-PROGRAMS],1
multiturn_pt4,751020301,turn2,"Lượt 1: Tôi muốn tìm hiểu Công nghệ kỹ thuật cơ điện tử. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Công nghệ kỹ thuật cơ điện tử có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,751020301,turn3,"Lượt 1: Tôi muốn tìm hiểu Công nghệ kỹ thuật cơ điện tử. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",751020301,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 751020301. [DHHP-2026-PROGRAMS],1
multiturn_pt4,751030102,turn2,"Lượt 1: Tôi muốn tìm hiểu Điện công nghiệp và dân dụng. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Điện công nghiệp và dân dụng có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,751030102,turn3,"Lượt 1: Tôi muốn tìm hiểu Điện công nghiệp và dân dụng. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",751030102,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 751030102. [DHHP-2026-PROGRAMS],1
multiturn_pt4,751030302,turn2,"Lượt 1: Tôi muốn tìm hiểu Điện tự động công nghiệp. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Điện tự động công nghiệp có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,751030302,turn3,"Lượt 1: Tôi muốn tìm hiểu Điện tự động công nghiệp. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",751030302,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 751030302. [DHHP-2026-PROGRAMS],1
multiturn_pt4,758010101,turn2,"Lượt 1: Tôi muốn tìm hiểu Kiến trúc. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Kiến trúc có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,758010101,turn3,"Lượt 1: Tôi muốn tìm hiểu Kiến trúc. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",758010101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 758010101. [DHHP-2026-PROGRAMS],1
multiturn_pt4,714020101,turn2,"Lượt 1: Tôi muốn tìm hiểu Giáo dục Mầm non. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Giáo dục Mầm non không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,714020101,turn3,"Lượt 1: Tôi muốn tìm hiểu Giáo dục Mầm non. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",714020101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 714020101. [DHHP-2026-PROGRAMS],1
multiturn_pt4,714020201,turn2,"Lượt 1: Tôi muốn tìm hiểu Giáo dục Tiểu học. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Giáo dục Tiểu học không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,714020201,turn3,"Lượt 1: Tôi muốn tìm hiểu Giáo dục Tiểu học. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",714020201,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 714020201. [DHHP-2026-PROGRAMS],1
multiturn_pt4,714020601,turn2,"Lượt 1: Tôi muốn tìm hiểu Giáo dục Thể chất. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Giáo dục Thể chất không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,714020601,turn3,"Lượt 1: Tôi muốn tìm hiểu Giáo dục Thể chất. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",714020601,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 714020601. [DHHP-2026-PROGRAMS],1
multiturn_pt4,714020901,turn2,"Lượt 1: Tôi muốn tìm hiểu Sư phạm Toán học. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Sư phạm Toán học không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,714020901,turn3,"Lượt 1: Tôi muốn tìm hiểu Sư phạm Toán học. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",714020901,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 714020901. [DHHP-2026-PROGRAMS],1
multiturn_pt4,714021701,turn2,"Lượt 1: Tôi muốn tìm hiểu Sư phạm Ngữ văn. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Sư phạm Ngữ văn không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,714021701,turn3,"Lượt 1: Tôi muốn tìm hiểu Sư phạm Ngữ văn. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",714021701,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 714021701. [DHHP-2026-PROGRAMS],1
multiturn_pt4,714023101,turn2,"Lượt 1: Tôi muốn tìm hiểu Sư phạm Tiếng Anh. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Sư phạm Tiếng Anh không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,714023101,turn3,"Lượt 1: Tôi muốn tìm hiểu Sư phạm Tiếng Anh. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",714023101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 714023101. [DHHP-2026-PROGRAMS],1
